Timestamp,Open,High,Low,Close,Volume,Return,Log_Return,Price_LogReturn_Z_Score,Log_Return_MAvg_7,Log_Return_Std_7,Price_LogReturn_Z_Score_7,Log_Return_MAvg_14,Log_Return_Std_14,Price_LogReturn_Z_Score_14,Log_Return_MAvg_30,Log_Return_Std_30,Price_LogReturn_Z_Score_30,Volatility_7,Volatility_14,Volatility_30,MAvg_7,MAvg_14,MAvg_30,Volume_Mean_7,Volume_Std_7,Volume_Z_Score_7,Volume_Mean_14,Volume_Std_14,Volume_Z_Score_14,Volume_Mean_30,Volume_Std_30,Volume_Z_Score_30,Price_MAvg_Deviation_7,Price_MAvg_Deviation_14,Price_MAvg_Deviation_30,Std_Residual_7,Std_Residual_14,Std_Residual_30,RSI,MACD,MACD_Signal,MACD_Hist,BB_MA,BB_Std,BB_Upper,BB_Lower,BB_Z_Score,ATR,Candle_Body,Candle_Range,Upper_Shadow,Lower_Shadow,Upper_Shadow_Ratio,Lower_Shadow_Ratio,Candle_Body_Direction,Anomaly_ZScore,EWMA_Close,EWMA_Error,Anomaly_EWMA,Anomaly_Statistical,sentiment_bullish,sentiment_bearish,sentiment_neutral,sentiment_net,headline_count
2023-07-23,29793.99,30350.0,29730.0,30083.75,18292.78637,0.009725112438746075,0.009678127907075769,0.343567492093204,-0.0007022109153312386,0.006152985836483043,1.6870409096114962,-0.00018249465087491205,0.015163784366491607,0.6502745172069535,-0.0006634277572458891,0.013137234974681122,0.7871942371627312,0.006152985836483043,0.015163784366491607,0.013137234974681122,29926.544285714284,30227.65928571429,30348.346333333335,25845.61021142857,7804.765675941819,-0.9677194876855997,32154.90441357143,16822.923670430184,-0.824001720220428,34994.784810666664,18291.125464766777,-0.9131203256376342,0.005253052700801117,0.004760847816698188,0.008718640891570206,25549.500431740333,-9490.327891518638,-20140.94547621938,49.04546920348276,172.98298825807797,343.85355639741596,-170.870568139338,30348.346333333335,379.13784606732406,31106.622025467983,29590.070641198687,-0.6978895303592298,653.4350824466906,289.7599999999984,620.0,266.25,63.9900000000016,0.918863884183937,0.22083793408049426,1,0,29784.701868717228,299.0481312827724,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0
2023-07-24,30083.75,30099.58,28861.9,29176.5,39628.99691,-0.03015747704325422,-0.030621568131757492,-1.3279802262688063,-0.004631891894749011,0.012964122468059258,-2.00473856221594,-0.002961395526993945,0.0169523867582634,-1.6316388364181618,-0.0015087344325065396,0.0142150053838994,-2.04803536214102,0.012964122468059258,0.0169523867582634,0.0142150053838994,29789.187142857143,30139.440000000002,30303.315333333332,27095.071428571428,9302.033080394802,1.347439357944812,32038.198727142855,16760.429842080248,0.45289997060809284,35298.64132933333,18289.826846829023,0.23676307145671202,0.02056743407998809,0.031949498729903485,0.037184556242063946,-47260.20942540995,-56802.62099557277,-79269.42712308906,36.8264539677325,88.55687960355863,292.7942210386445,-204.23734143508585,30303.315333333332,433.46792522418093,31170.251183781693,29436.37948288497,-2.5995356697974037,731.3344047871318,907.25,1237.6800000000003,15.830000000001746,314.59999999999854,0.017448332854839807,0.3467621930595055,-1,0,29745.46303847741,568.96303847741,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0
2023-07-25,29176.5,29376.0,29047.65,29228.91,21565.7478,0.001796308673075897,0.0017946972401168204,0.016579156212895924,-0.003047481106556771,0.012976798564049109,0.3731412122007003,-0.0033259773236253786,0.016778006818872947,0.3052016022536208,-0.0013781127774717635,0.014227156246510643,0.22301083664325036,0.012976798564049109,0.016778006818872947,0.014227156246510643,29699.155714285713,30039.926428571427,30262.190333333332,25889.62681428571,9408.397027834846,-0.4595765890292966,31544.549776428572,16973.810967165075,-0.587894020720039,35010.05132233333,18440.352554990346,-0.7290697660059119,0.015833639138082233,0.02699794989511217,0.034144267878560994,-36237.42111467157,-48338.06764574356,-72627.3273049036,34.62116713065478,25.582727471344697,239.35192232518452,-213.76919485383982,30262.190333333332,474.4200434976308,31211.030420328592,29313.350246338072,-2.177986253943953,677.603150815514,52.409999999999854,328.34999999999854,147.09000000000015,128.84999999999854,2.806525418688707,2.4585002392959105,1,0,29712.137035994998,483.227035994998,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0
2023-07-26,29228.91,29690.0,29096.94,29351.96,33931.63366,0.0042098730332400525,0.004201036310069169,0.11638910460824524,-0.0026867336341552107,0.01316374071183202,0.5232380441855267,-0.002458940920337234,0.0168349114722242,0.3956051234005389,-0.0010243798055797843,0.014229632614460171,0.36722073276430756,0.01316374071183202,0.0168349114722242,0.014229632614460171,29619.54857142857,29966.495,30231.656,27071.665712857146,9882.197992400137,0.6941743074180949,31246.166702857143,16886.02771411343,0.1590348542954439,34635.091948,18340.515092418536,-0.03835542701255931,0.009034188039134802,0.020507403351643222,0.02909850522247276,-20327.699951432085,-36503.60745964816,-61821.41337268621,38.34559190299555,-14.231582347008953,188.63522139074584,-202.8668037377548,30231.656,502.67121669515564,31236.998433390312,29226.313566609686,-1.7500425144364105,666.330730706779,123.04999999999927,593.0600000000013,338.0400000000009,131.97000000000116,2.7471759224122465,1.0724908486591718,1,0,29688.89980786629,336.93980786629254,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0
2023-07-27,29351.95,29567.49,29083.85,29222.78,22476.47626,-0.004401068957575638,-0.004410782171051959,-0.24081124546870225,-0.002794264485643585,0.013176066265299356,-0.1226859104120973,-0.005256066513962583,0.012991805126306787,0.06506288654215017,-0.0016355942694708018,0.013956518276793818,-0.1988452883836793,0.013176066265299356,0.012991805126306787,0.013956518276793818,29537.088571428572,29807.105714285713,30182.667333333335,24919.636331428574,8803.82374605026,-0.2775112430578442,27796.44941,12572.1316319805,-0.4231560172713481,33960.98643766667,18405.417820691535,-0.6239744345686996,0.010641149369494944,0.019603571037280002,0.031802601232438096,-23854.507491081786,-44976.48391465847,-68776.99110166948,17.804511364980755,-55.56790391584218,139.79459632942826,-195.36250024527044,30182.667333333335,527.2303826597393,31237.128098652815,29128.206568013855,-1.8206221889014729,641.9719666125422,129.1700000000019,483.64000000000306,215.54000000000087,138.9300000000003,1.6686536992439733,1.075559332077409,-1,0,29658.8275621975,436.047562197502,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0
2023-07-28,29222.78,29542.22,29123.12,29314.14,23993.61627,0.003126328159059444,0.0031214513568593983,0.07161016226642612,-0.0028351443367193832,0.013154042966098166,0.45283383283228423,-0.002391000724991506,0.009374615917016365,0.5880189791930525,-0.0008568132727461129,0.013527729658849885,0.2940822096487505,0.013154042966098166,0.009374615917016365,0.013527729658849885,29453.148571428574,29735.829285714284,30157.225,24935.665991428574,8801.720221021156,-0.10703018248395092,25171.030269285715,8259.353183444928,-0.14255523079527926,33411.98966766666,18450.349365341677,-0.5104712767856169,0.0047196506373998115,0.01418118464639132,0.02795631892523265,-10567.744972921264,-44982.033338438334,-62322.72681827658,29.33682872182257,-80.03268116873733,95.82914082979515,-175.8618219985325,30157.225,550.3925141190338,31258.010028238066,29056.43997176193,-1.5317886387852735,612.255704397537,91.36000000000058,419.1000000000022,228.08000000000175,99.65999999999985,2.4964973457038413,1.0908493751001516,1,0,29636.589654958956,322.44965495895667,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0
2023-07-29,29314.14,29406.92,29256.18,29352.9,10851.36844,0.0013222287947045608,0.0013213554199944793,-0.0030540796970821,-0.0021308117240991164,0.013237435342936444,0.26078821574268823,-0.0022436020864818776,0.009418653611675236,0.37849969363532854,-0.0012202099940446846,0.013308901721087276,0.19096732903303232,0.013237435342936444,0.009418653611675236,0.013308901721087276,29390.134285714284,29668.927857142862,30120.744666666666,24391.51795857143,9622.330242866426,-1.407159095231584,24937.659922857147,8633.356146511645,-1.6316124626167299,32562.68098133333,18892.499676255586,-1.1492027478301603,0.0012668974340951402,0.010651812517949694,0.02549222056639273,-2812.8020836114165,-33553.40053605081,-57694.066930410445,30.73496017902984,-95.19622253589114,57.6240681566579,-152.82029069254904,30120.744666666666,566.5348583226872,31253.81438331204,28987.67495002129,-1.3553352549920499,550.7202771445318,38.76000000000204,150.73999999999796,54.0199999999968,57.95999999999913,1.3937048144037447,1.4953559985717257,1,0,29618.28709657451,265.3870965745082,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0
2023-07-30,29352.9,29449.0,29033.24,29281.09,15706.97441,-0.0024464362976061027,-0.002449433712539638,-0.15945858371214888,-0.0038633205269013177,0.01218617744445739,0.11602381639410268,-0.0022827657211162778,0.009418260011553011,-0.017696261434587184,-0.0013288771333378315,0.013305056998500204,-0.08422035165487227,0.01218617744445739,0.009418260011553011,0.013305056998500204,29275.46857142857,29601.006428571425,30081.04766666667,24022.11625,9939.877615931844,-0.8365436840663224,24933.863230714287,8637.713200985161,-1.0682096761052366,30105.61092233333,15779.973282710986,-0.9124626673550145,0.00019201839785125361,0.010807619982225873,0.02659341109163282,461.2954798214614,-33967.67854985911,-60124.33218112806,30.55546467306843,-111.7200658003494,23.755241365256442,-135.47530716560584,30081.04766666667,582.5702479747802,31246.18816261623,28915.90717071711,-1.3731522841195618,532.7255735252606,71.81000000000131,415.7599999999984,96.09999999999854,247.84999999999854,1.3382537064718436,3.4514691066498386,-1,0,29596.53244518261,315.44244518260894,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0
2023-07-31,29281.09,29530.0,29101.8,29232.25,22605.48964,-0.0016679706937139382,-0.0016693633056041337,-0.12710288287464655,0.00027270873397773415,0.003164384914559994,-0.6137281310645838,-0.0021795915803856382,0.009416367481765976,0.05418525517079912,-0.0015088855526777024,0.013270727852172695,-0.012092611250418923,0.003164384914559994,0.009416367481765976,0.013270727852172695,29283.432857142856,29536.309999999998,30035.926,21590.18664,7186.087690101067,0.1412873101171022,24342.629034285717,8481.061264259242,-0.20482570991514276,30275.735552,15666.50875837008,-0.48959509934860557,0.0017478434783431255,0.010294447749227905,0.026757157412093755,-16174.662224988166,-32290.583453628475,-60560.05435063013,31.1302869571377,-127.2890020810446,-6.4536073240037695,-120.83539475704083,30035.926,594.4211144356253,31224.76822887125,28847.08377112875,-1.3520313805862225,518.7888303885594,48.840000000000146,428.2000000000007,248.90999999999985,130.45000000000073,5.096437242087672,2.670966366278337,-1,0,29573.030351945024,340.78035194502445,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0
2023-08-01,29232.26,29739.25,28585.7,29705.99,44719.65162,0.01620607377126304,0.016076157104390566,0.608944459117462,0.0023129172860168407,0.006811453175323641,2.0206025739463116,-0.0003672819102699651,0.010337860663354318,1.5906036606731686,-0.0010069227040799223,0.01364898324883393,1.2516009066045226,0.006811453175323641,0.010337860663354318,0.01364898324883393,29351.587142857144,29525.371428571427,30005.558,24897.887185714288,11315.362053732142,1.7517569778289068,25393.757,10010.665598637015,1.9305304357216047,30990.176933,15824.695509805271,0.8675980323597989,0.012074401817453432,0.006117402176143054,0.009983750343852939,52030.43286369181,17471.561797000428,-21948.008473495065,47.04918917252437,-100.24507464191629,-25.211900787586274,-75.03317385433002,30005.558,586.9343739347704,31179.42674786954,28831.68925213046,-0.5103943699731107,603.423653003418,473.7300000000032,1153.5499999999993,33.2599999999984,646.5599999999977,0.07020876855970576,1.3648280637391874,1,0,29581.608393755025,124.38160624497687,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0
2023-08-02,29705.99,30047.5,28927.5,29186.01,48181.65141,-0.01750421379661149,-0.017659224099430867,-0.7903291092236493,-0.0008099770581974503,0.010045144105762452,-1.677352446498777,-0.0017483553461763305,0.011291459301893656,-1.409106505001189,-0.002177459249028577,0.013516057259832282,-1.14543498542373,0.010045144105762452,0.011291459301893656,0.013516057259832282,29327.88,29473.714285714286,29939.885000000002,26933.604007142854,14140.607074977217,1.5026262514893745,27002.634860000002,11720.312240788186,1.8070351808797644,31137.510543,15967.633083044631,1.0674181187879666,0.004837376585010666,0.009761385447565942,0.025179622433419622,-14123.241887452677,-25479.814258024013,-55776.25083317813,38.2014369710061,-119.39430443015954,-44.04838151610093,-75.3459229140586,29939.885000000002,563.5038305456749,31066.89266109135,28812.877338908653,-1.3378347388871887,672.3004992696291,519.9800000000032,1120.0,341.5099999999984,258.5099999999984,0.6567752593238606,0.4971537357260723,-1,0,29556.085916738575,370.0759167385768,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0
2023-08-03,29186.0,29433.33,28968.0,29193.64,26476.91994,0.00026142662186434684,0.0002613924558795061,-0.047019142671932086,-0.00014252354006438365,0.009920459468660894,0.04071545246668016,-0.0014683940128539844,0.011289056937276894,0.15322683536316217,-0.001749196113510716,0.013377706451350665,0.15029396680977594,0.009920459468660894,0.011289056937276894,0.013377706451350665,29323.717142857146,29430.402857142857,29887.456000000002,27505.09596142857,14010.692118875455,-0.07338509851653897,26212.366146428572,11321.31054676866,0.02336777111435536,30913.20389333333,15984.827331605858,-0.2775309273789732,0.004435902250163094,0.008044839151272255,0.02321428762622026,-13112.007893189293,-20972.775534602697,-51863.59878078743,39.76849352051839,-132.4279824188925,-61.724301696659246,-70.70368072223326,29887.456000000002,557.0757749584076,31001.60754991682,28773.304450083186,-1.245460727585586,644.7044327003455,7.639999999999418,465.33000000000175,239.69000000000233,218.0,31.373032542799482,28.534027678794363,1,0,29532.702309207056,339.0623092070564,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0
2023-08-04,29193.65,29333.08,28807.54,29113.99,23551.95217,-0.002728333979592712,-0.002732062666357572,-0.17118144590054285,-0.0009787398290953795,0.009845899936865691,-0.17807644283457333,-0.0019069420829073813,0.011204001288894394,-0.07364517034356867,-0.0015555187144080046,0.013317891977907238,-0.08834310669446115,0.009845899936865691,0.011204001288894394,0.013317891977907238,29295.124285714286,29374.136428571426,29841.095333333335,27442.001089999998,14030.122067491688,-0.2772640823285055,26188.833540714288,11326.869447194527,-0.23279877842746724,30591.079925000002,16034.123305852323,-0.43900920684767203,0.006183086439493766,0.00885630899155174,0.02436590631849683,-18396.925306550103,-23219.064498795302,-54596.1278661452,36.60837841237896,-147.48424884973429,-78.87629112727426,-68.60795772246003,29841.095333333335,561.7802215293822,30964.655776392097,28717.53489027457,-1.2942878824638435,628.8158416736329,79.65999999999985,525.5400000000009,139.4300000000003,306.4500000000007,1.7503138118213248,3.8469745939370665,-1,0,29505.688611838857,391.69861183885587,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0
2023-08-05,29114.0,29152.23,28978.64,29072.13,11645.52018,-0.0014377967430778682,-0.0014388313646510047,-0.11754089661205921,-0.001373052226901877,0.009793563733369209,-0.006716568099209999,-0.0017519319755004968,0.01119364932740023,0.027971272075057126,-0.0009308547535076451,0.012845371994562139,-0.03954549633583228,0.009793563733369209,0.01119364932740023,0.012845371994562139,29255.014285714286,29322.574285714283,29813.652000000002,27555.45133857143,13875.971870303627,-1.146581393165025,25973.48464857143,11588.547623890137,-1.2363900062018043,28601.943061,14428.324623798471,-1.1752177278456584,0.006251382546874707,0.008541006095644767,0.02487189425837535,-18673.92613080674,-22373.78341853495,-57726.78286887379,37.44691802856781,-160.9389960664921,-95.28883211511783,-65.65016395137428,29813.652000000002,578.8834327684506,30971.418865536903,28655.8851344631,-1.2809521883425614,568.1190627838153,41.86999999999898,173.59000000000015,38.22999999999956,93.4900000000016,0.9130642246700805,2.2328635721791334,-1,0,29477.717088494417,405.5870884944161,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0
